sample_id,sample_age_rep,harvest_time
lea_Spec4_diverse_ED00405.asd.ref,LE1619_m_8,ED
lea_Spec4_diverse_ED00406.asd.ref,LE1619_m_8,ED
lea_Spec4_diverse_ED00407.asd.ref,LE1619_m_8,ED
lea_Spec4_diverse_ED00408.asd.ref,LE1619_m_8,ED
lea_Spec4_diverse_ED00409.asd.ref,LE1619_m_8,ED
lea_Spec4_diverse_ED00410.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00411.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00412.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00413.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00414.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00415.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00416.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00417.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00418.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00419.asd.ref,LE1619_m_9,ED
lea_Spec4_diverse_ED00420.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00421.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00422.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00423.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00424.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00425.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00426.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00427.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00428.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00429.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00430.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00431.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00432.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00433.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00434.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00435.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00436.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00437.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00438.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00439.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00440.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00441.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00442.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00443.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00444.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00445.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00446.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00447.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00448.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00449.asd.ref,LE1421_y_1,ED
lea_Spec4_diverse_ED00450.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00451.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00452.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00453.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00454.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00455.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00456.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00457.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00458.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00459.asd.ref,LE1421_y_2,ED
lea_Spec4_diverse_ED00470.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00471.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00472.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00473.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00474.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00475.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00476.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00477.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00478.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00479.asd.ref,LE1421_y_3,ED
lea_Spec4_diverse_ED00490.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00491.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00492.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00493.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00494.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00495.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00496.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00497.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00498.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00499.asd.ref,LE1421_o_1,ED
lea_Spec4_diverse_ED00500.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00501.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00502.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00503.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00504.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00505.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00506.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00507.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00508.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00509.asd.ref,LE1421_o_2,ED
lea_Spec4_diverse_ED00510.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00511.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00512.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00513.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00514.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00515.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00516.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00517.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00518.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00519.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00520.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00521.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00522.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00523.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00524.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00525.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00526.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00527.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00528.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00529.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00530.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00531.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00532.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00533.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00534.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00535.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00536.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00537.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00538.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00539.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00540.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00541.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00542.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00543.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00544.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00545.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00546.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00547.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00548.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00549.asd.ref,LE1421_o_3,ED
lea_Spec4_diverse_ED00550.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00551.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00552.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00553.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00554.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00555.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00556.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00557.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00558.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00559.asd.ref,LE1421_m_1,ED
lea_Spec4_diverse_ED00560.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00561.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00562.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00563.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00564.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00565.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00566.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00567.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00568.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00569.asd.ref,LE1421_m_2,ED
lea_Spec4_diverse_ED00570.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00571.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00572.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00573.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00574.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00575.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00576.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00577.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00578.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00579.asd.ref,LE1421_m_3,ED
lea_Spec4_diverse_ED00580.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00581.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00582.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00583.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00584.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00585.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00586.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00587.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00588.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00589.asd.ref,LE1421_m_4,ED
lea_Spec4_diverse_ED00590.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00591.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00592.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00593.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00594.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00595.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00596.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00597.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00598.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00599.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00600.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00601.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00602.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00603.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00604.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00605.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00606.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00607.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00608.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00609.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00610.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00611.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00612.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00613.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00614.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00615.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00616.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00617.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00618.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00619.asd.ref,LE1421_m_5,ED
lea_Spec4_diverse_ED00620.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00621.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00622.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00623.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00624.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00625.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00626.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00627.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00628.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00629.asd.ref,LE1421_m_6,ED
lea_Spec4_diverse_ED00630.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00631.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00632.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00633.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00634.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00635.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00636.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00637.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00638.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00639.asd.ref,LE1421_m_7,ED
lea_Spec4_diverse_ED00640.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00641.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00642.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00643.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00644.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00645.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00646.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00647.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00648.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00649.asd.ref,LE1421_m_8,ED
lea_Spec4_diverse_ED00650.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00651.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00652.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00653.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00654.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00655.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00656.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00657.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00658.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00659.asd.ref,LE1421_m_9,ED
lea_Spec4_diverse_ED00660.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00661.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00662.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00663.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00664.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00665.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00666.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00667.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00668.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00669.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00670.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00671.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00672.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00673.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00674.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00675.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00676.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00677.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00678.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00679.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00680.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00681.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00682.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00683.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00684.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00685.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00686.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00687.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00688.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00689.asd.ref,LE1436_y_1,ED
lea_Spec4_diverse_ED00690.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00691.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00692.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00693.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00694.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00695.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00696.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00697.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00698.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00699.asd.ref,LE1436_y_2,ED
lea_Spec4_diverse_ED00700.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00701.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00702.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00703.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00704.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00705.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00706.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00707.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00708.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00709.asd.ref,LE1436_y_3,ED
lea_Spec4_diverse_ED00710.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00711.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00712.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00713.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00714.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00715.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00716.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00717.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00718.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00719.asd.ref,LE1436_o_1,ED
lea_Spec4_diverse_ED00720.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00721.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00722.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00723.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00724.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00725.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00726.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00727.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00728.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00729.asd.ref,LE1436_o_2,ED
lea_Spec4_diverse_ED00730.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00731.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00732.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00733.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00734.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00735.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00736.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00737.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00738.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00739.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00740.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00741.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00742.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00743.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00744.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00745.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00746.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00747.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00748.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00749.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00750.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00751.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00752.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00753.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00754.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00755.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00756.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00757.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00758.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00759.asd.ref,LE1436_o_3,ED
lea_Spec4_diverse_ED00760.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00761.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00762.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00763.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00764.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00765.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00766.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00767.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00768.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00769.asd.ref,LE1436_m_1,ED
lea_Spec4_diverse_ED00770.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00771.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00772.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00773.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00774.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00775.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00776.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00777.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00778.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00779.asd.ref,LE1436_m_2,ED
lea_Spec4_diverse_ED00780.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00781.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00782.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00783.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00784.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00785.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00786.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00787.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00788.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00789.asd.ref,LE1436_m_3,ED
lea_Spec4_diverse_ED00790.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00791.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00792.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00793.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00794.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00795.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00796.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00797.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00798.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00799.asd.ref,LE1436_m_4,ED
lea_Spec4_diverse_ED00800.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00801.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00802.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00803.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00804.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00805.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00806.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00807.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00808.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00809.asd.ref,WEISS,ED
lea_Spec4_diverse_ED00810.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00811.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00812.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00813.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00814.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00815.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00816.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00817.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00818.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00819.asd.ref,SCHWARZ,ED
lea_Spec4_diverse_ED00820.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00821.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00822.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00823.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00824.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00825.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00826.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00827.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00828.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00829.asd.ref,LE1436_m_5,ED
lea_Spec4_diverse_ED00830.asd.ref,LE1436_m_6,ED
lea_Spec4_diverse_ED00831.asd.ref,LE1436_m_6,ED
lea_Spec4_diverse_ED00832.asd.ref,LE1436_m_6,ED
lea_Spec4_diverse_ED00833.asd.ref,LE1436_m_6,ED
